,mz,rtmin,rtmax,D:/PeakBot_Data/PHM_comparison/peakOnly/mzMLs\16_EB3392_AME_p_0.mzML
0,101.0055549226958,0.008994576320582896,0.011384436065574153,3800069.541015625
1,101.0083501180013,0.00648106918238868,0.0075618448637314465,800607.625
2,102.96812184651692,0.0064863406708650945,0.0074434255765254715,299301.8125
3,102.99867963790894,0.009049078042328572,0.010528033068788096,171725.72607421875
4,103.5746169090271,0.17140923941798888,0.1728895661375611,130603.47631835938
5,104.10672343674524,0.18676790628245118,0.1920557650571143,705222.2104492188
6,104.10672343674524,0.19421898001038554,0.19914630295950342,510052.6201171875
7,104.1071907043457,0.00808938786007716,0.010684870027431275,10739267.0
8,105.03337054782443,0.14878962109375013,0.15111320616319546,2535055.5
9,105.1100775978782,0.008211373456784568,0.010391404320982098,512379.7822265625
10,106.99832292036577,0.06026052182539643,0.062367261904757144,421242.9501953125
11,107.04892378586989,0.20690288492063622,0.20942778571429094,213753.31713867188
12,107.04897272019159,0.17180305034722185,0.17308875260416406,308422.3498535156
13,107.04921883030941,0.14831943055555,0.14959970138888334,599142.94140625
14,107.07027587890624,0.0932094951923077,0.09698349358974359,248686.26611328125
15,111.11662613718133,0.17356862301586906,0.17510089285714525,444119.0068359375
16,112.05026117960612,0.008941391025635898,0.010440741452989743,190192.60473632812
17,112.97124663643216,0.002231409586061765,0.007200840413938235,1627521.3498535156
18,115.0239750788762,0.006510126262631819,0.007579217171722728,2411577.5
19,116.02567672729492,0.006803425925922222,0.007615570987653703,326628.1730957031
20,116.07040290112765,0.002127395224176901,0.0077148357699757305,3254211.067626953
21,116.96591233234017,0.0022307633333386668,0.007079597777778001,931803.3505859375
22,118.08621232405953,0.002232067307697436,0.007323016025635898,1525648.5520019531
23,119.03502527872722,0.013662305555550001,0.016165472222216665,204339.21899414062
24,120.08063398088727,0.015074748106065908,0.023251679924238638,2694717.2458496094
25,121.02820604112414,0.1653452311507887,0.16686932837301371,353847.2761230469
26,121.02820604112414,0.16697819246031548,0.1690466101190494,424333.375
27,121.02841335389672,0.12895389797979878,0.13101713484848757,346889.23193359375
28,121.06456417507596,0.17424322759856506,0.17571760931900055,90127.64575195312
29,123.05531829833984,0.002126005876073718,0.007323016025635898,7484998.653076172
30,123.05948232014974,0.013704486111116666,0.014695194444450001,80116.87573242188
31,124.11196327209473,0.0775769608585803,0.07890667676767121,76770.70703125
32,124.11198545757092,0.08043044555555934,0.08218992999999533,67201.34326171875
33,125.07088106328791,0.0022300907029534013,0.007063454648531632,413198.3801269531
34,126.98672874937667,0.0022307633333386668,0.007079597777778001,1281305.3520507812
35,127.03815913200378,0.0022307633333386668,0.007185007222222334,540398.1958007812
36,128.06165811289912,0.18947472053871717,0.19136960269360254,147641.19311523438
37,128.06178526444876,0.1698333333333375,0.17423369814815054,336964.6999511719
38,128.0618555405561,0.15100102777778332,0.15418126388889092,210655.1953125
39,128.0618555405561,0.15440842361111287,0.15758865972222047,226955.00219726562
40,130.06503858064352,0.06927232870369861,0.07110006018518474,89886.71850585938
41,130.15894995795355,0.03563865414710962,0.04054869953051432,467868.9724121094
42,130.9817457411024,0.0021253538888943335,0.007079597777778001,1309386.140625
43,131.00146359813454,0.006498432098766666,0.007458108024691667,1100445.75
44,131.08544114056755,0.0886527175925875,0.09020676157407291,116081.13403320312
45,131.09210564108457,0.19518706018518056,0.19664976388889166,82675.4912109375
46,132.06543509165445,0.0021262872117455978,0.0074434255765254715,3472752.0366210938
