PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
404	Unknown	1469	10.70582	10.8594	10.96911	329.267	499204.65625	1598068.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	9984.093	329.00369:11378 329.15506:11096 329.2421:2927 329.24799:3692 329.26703:574515 330.02441:2623 330.18927:3865 330.27032:129885 331.13458:4687 331.20706:2724 331.22226:4274 331.2616:63683 331.27365:13860 332.06531:10403 332.20355:3701 332.24023:3601 332.26636:17180 332.27798:258323 333.14941:25768 333.16559:4022 333.23837:4316 333.28156:46292 334.15344:4808 334.18494:3362	
405	Unknown	1469	10.6985	10.8594	11.02036	330.2703	102206.7578125	312163.78125	null	[M+H]+	M + 1	isotope of 404	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	113.5169	330.02441:2623 330.18927:3865 330.27032:129885 331.13458:4687 331.20706:2724 331.22226:4274 331.2616:63683 331.27365:13860 332.06531:10403 332.20355:3701 332.24023:3601 332.26636:17180 332.27798:258323 333.14941:25768 333.16559:4022 333.23837:4316 333.28156:46292 334.15344:4808 334.18494:3362 335.14548:4912 335.1651:4633 335.1795:4761 335.18762:3065 335.21771:9466 335.25345:4789	
406	Unknown	1469	10.71313	10.8594	11.04224	332.278	226800.375	721409.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	88.6578	332.06531:10403 332.20355:3701 332.24023:3601 332.26636:17180 332.27798:258323 333.14941:25768 333.16559:4022 333.23837:4316 333.28156:46292 334.15344:4808 334.18494:3362 335.14548:4912 335.1651:4633 335.1795:4761 335.18762:3065 335.21771:9466 335.25345:4789 336.14734:2700 337.02475:2442 337.02814:2234 337.1188:3823 337.12625:3718 337.16238:12419 337.18042:14179 337.19293:5236 337.19754:5802 337.20609:12016 337.21423:18561 337.22131:42431 337.23312:5031770 337.2471:28771 337.25604:15434 337.26508:11111 337.27402:7287	
407	Unknown	1469	10.77175	10.8594	11.03492	337.2331	4453311.5	14276178	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	878.3318	337.02475:2442 337.02814:2234 337.1188:3823 337.12625:3718 337.16238:12419 337.18042:14179 337.19293:5236 337.19754:5802 337.20609:12016 337.21423:18561 337.22131:42431 337.23312:5031770 337.2471:28771 337.25604:15434 337.26508:11111 337.27402:7287 337.28351:6122 337.3107:3025 337.31595:2325 337.95215:3457 338.04346:2702 338.22543:8203 338.23651:982229 339.13983:15808 339.17596:8749 339.23962:93394 340.24103:7599 341.1554:19929 341.19183:4931 341.26453:3350	
408	Unknown	1469	10.6985	10.8594	11.12269	338.2365	875582.3125	2799231.25	null	[M+H]+	M + 1	isotope of 407	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	388.6966	337.95215:3457 338.04346:2702 338.22543:8203 338.23651:982229 339.13983:15808 339.17596:8749 339.23962:93394 340.24103:7599 341.1554:19929 341.19183:4931 341.26453:3350 343.17245:6662 343.22467:11412	
409	Unknown	1469	10.6181	10.8594	11.06418	343.2824	3223526	10529821	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	64470.52	343.17245:6662 343.22467:11412 343.25464:9282 343.26337:12453 343.28238:3496166 343.2973:19535 343.30563:9800 343.30914:4555 343.34448:2717 343.34787:3049 344.02063:3507 344.2258:3926 344.28574:757340 344.31003:4100 344.31689:3988 344.42975:2361 345.14957:3885 345.23608:13486 345.24948:15620 345.28879:95581 346.2211:4831 346.2926:11766 347.12265:8141 347.25351:26529	
410	Unknown	1469	10.65467	10.8594	11.00568	344.2857	703502.875	2287692.5	null	[M+H]+	M + 1	isotope of 409	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	926.9023	344.02063:3507 344.2258:3926 344.28574:757340 344.31003:4100 344.31689:3988 344.42975:2361 345.14957:3885 345.23608:13486 345.24948:15620 345.28879:95581 346.2211:4831 346.2926:11766 347.12265:8141 347.25351:26529 348.98837:12008 349.14389:3667 349.16638:5284 349.19748:3006 349.233:13570 349.27194:82263	
411	Unknown	1469	10.77175	10.8594	11.03492	359.215	666087.5625	2238527.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1088.639	359.215:741798 360.21826:142067 360.3092:20603 361.16125:4487 361.22284:12112 361.23221:14071 361.27173:29286 362.2226:2793 362.23697:5035 362.2753:5886 363.17609:7151 364.10333:2328	
412	Unknown	1469	10.69125	10.8594	11.04224	360.2183	122884.296875	408943.65625	null	[M+H]+	M + 1	isotope of 411	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	16.12533	360.21826:142067 360.3092:20603 361.16125:4487 361.22284:12112 361.23221:14071 361.27173:29286 362.2226:2793 362.23697:5035 362.2753:5886 363.17609:7151 364.10333:2328 364.23032:4226 365.15683:6051 365.19153:11868	
413	Unknown	1469	10.73507	10.8594	11.00568	369.1704	291959.8125	1063517.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	296.3808	369.14713:3146 369.15067:3067 369.17038:315547 369.18533:13439 369.22318:6181 369.24609:29064 369.29309:3883 370.17368:54267 370.24921:7621 370.29117:2906 371.17068:49129 371.1824:2716 371.25369:128058 371.27271:3237 372.16647:5945 372.17676:5055 372.2572:23324 373.16611:20585 373.26169:4060	
414	Unknown	1469	10.67656	10.8594	11.06418	401.1965	172068.9375	628212.9375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3441.379	401.1965:165608 401.21149:4252 401.27881:3155 402.19983:30301 403.19812:32443 404.19177:5208 404.26303:3355 405.14694:27380 405.19177:18178 406.15076:4972 406.19629:3537	
415	Unknown	1469	10.6985	10.8594	11.013	683.4146	249211.5	678541.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4984.23	683.41455:330548 684.08392:6439 684.41766:137286 685.4162:80773 686.41754:41035 686.48645:3807 687.40918:27774 688.41272:7942	
416	Unknown	1469	10.72044	10.8594	10.99105	684.4177	106403.9453125	284928.4375	null	[M+H]+	M + 1	isotope of 415	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2128.079	684.08392:6439 684.41766:137286 685.4162:80773 686.41754:41035 686.48645:3807 687.40918:27774 688.41272:7942	
417	Unknown	1471	10.65467	10.87407	11.04224	428.3716	141510.53125	655761.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2830.211	428.22052:6260 428.24695:3155 428.37164:158843 429.19165:5019 429.37515:39364 430.29266:4640 430.37747:8564 431.29828:2517 431.7532:3308 432.23975:3031 432.25339:2124	
418	Unknown	1474	10.78627	10.89597	10.95447	361.2723	286292.875	907099.9375	null	[M+H]+	M + 0	similar chromatogram in higher mz_419	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5721.74	360.95496:5884 360.99963:3560 361.18082:5009 361.22662:3984 361.27231:354890 362.21518:3714 362.27563:101077 363.1763:5597 363.22018:3175 363.24921:3005 363.27899:9525 364.23141:7596 365.10361:4467 365.15546:4865 365.19214:17914 366.19568:3463	
419	Unknown	1474	10.76437	10.89597	10.95447	478.2908	188990.59375	592863.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3779.812	478.26425:4818 478.26871:5185 478.2908:220451 478.32703:5418 479.18393:3146 479.2944:62652 479.33081:4976 480.29834:10191 483.2547:7257	
420	Unknown	1474	10.76437	10.89597	10.94722	502.2908	856914	2655645	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	542.7963	502.27005:12193 502.29077:1087263 502.36734:5346 503.2464:2748 503.29434:278350 504.24435:5526 504.29718:43433 505.30145:6544	
421	Unknown	1474	10.80821	10.89597	10.94722	503.2943	229898.609375	709571.6875	null	[M+H]+	M + 1	isotope of 420	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	419.837	503.2464:2748 503.29434:278350 504.24435:5526 504.29718:43433 505.30145:6544	
422	Unknown	1474	10.80094	10.89597	10.94722	524.2728	244201.96875	766890	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	267.3488	524.27277:307678 525.27618:91200 526.29126:90765 527.24481:2878 527.29474:23184 528.29443:3535 529.26196:3376	
423	Unknown	1477	10.74971	10.91791	10.9838	544.3381	187552.578125	725784.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3751.052	544.33813:204999 545.34137:56492 546.25537:24042 546.3443:11313 546.3974:7620 547.25995:3661 548.27344:5341	
424	Unknown	1478	10.75702	10.92522	10.99837	520.3382	265638.84375	1080824.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	365.7385	520.3382:335509 521.34167:91794 522.25604:2804 522.34436:16741 523.34686:2651 524.27325:64951 525.27679:17178	
425	Unknown	1481	10.69125	10.94722	11.05691	247.2412	343557.65625	1216801.25	null	[M+H]+	M + 0	similar chromatogram in higher mz_426; similar chromatogram in higher mz_430; similar chromatogram in higher mz_433; similar chromatogram in higher mz_434	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6871.153	247.12924:2948 247.20543:2626 247.23242:3802 247.2412:420695 248.02077:67653 248.24443:74424 249.02473:3203 249.10904:7008 249.18471:2596 249.24757:6781 250.02109:11765 250.08534:47575 251.01894:3457 251.04593:5709 251.08858:10206 251.09882:3193 251.12444:10220 251.23648:3338 252.0164:5869 252.16119:2631 252.21951:2301	
426	Unknown	1481	10.69125	10.94722	11.04956	265.2517	896439.125	3211729.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	17928.78	265.10364:3944 265.17535:3473 265.2417:5715 265.25171:1067885 266.25504:222082 267.10239:2487 267.11929:20326 267.19263:2848 267.22845:6234 267.25833:14776 268.00577:2280 268.10336:7330 269.0994:4610 269.13483:17118 269.20822:3712 269.22501:2441 269.24619:3157 269.93509:5996 270.0029:13289	
427	Unknown	1481	10.70582	10.94722	11.15926	266.255	181611.0625	636567.125	null	[M+H]+	M + 1	isotope of 426	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3632.221	266.25504:222082 267.10239:2487 267.11929:20326 267.19263:2848 267.22845:6234 267.25833:14776 268.00577:2280 268.10336:7330 269.0994:4610 269.13483:17118 269.20822:3712 269.22501:2441 269.24619:3157 269.93509:5996 270.0029:13289 271.11407:5331 271.15079:2705 271.15439:2515	
428	Unknown	1481	10.89597	10.94722	11.05691	283.2622	1251605.625	4080877.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	971.0874	283.11487:8629 283.15067:4086 283.19073:3106 283.24817:5855 283.25159:12181 283.26221:1500567 283.27112:18167 283.27957:3383 283.28369:3455 284.26556:271115 284.28809:2431 285.12952:10582 285.24118:5414 285.26898:20791 286.20126:3068 286.27194:3549 287.63232:3988	
429	Unknown	1481	10.89597	10.94722	11.06418	284.2656	232943.453125	764562	null	[M+H]+	M + 1	isotope of 428	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4658.869	284.26556:271115 284.28809:2431 285.12952:10582 285.24118:5414 285.26898:20791 286.20126:3068 286.27194:3549 287.63232:3988 288.2886:3468 288.90842:10116 289.07022:3125 289.16116:2369	
430	Unknown	1481	10.78627	10.94722	11.04224	323.2547	2335974.25	8668119	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	464.464	323.1456:11702 323.17902:4455 323.18405:4827 323.21228:2330 323.22067:4943 323.22928:7404 323.23813:11179 323.24219:16768 323.25467:2756873 323.26608:25271 323.27545:9247 323.28152:5120 323.29797:3307 323.30527:5071 323.41974:2753 323.93027:2407 324.01398:2814 324.14957:4149 324.25797:556812 324.26883:5118 325.12473:3991 325.16064:9714 325.19815:3898 325.23288:4405 325.26129:52550 326.23126:2858 326.26202:2703 326.30481:3613 326.37692:14654 327.00705:9210 327.1402:7958 327.17697:6252 327.22858:2952 327.38:4670	
431	Unknown	1481	10.72044	10.94722	11.04224	324.258	460794.96875	1675464.25	null	[M+H]+	M + 1	isotope of 430	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	9215.899	323.93027:2407 324.01398:2814 324.14957:4149 324.25797:556812 324.26883:5118 325.12473:3991 325.16064:9714 325.19815:3898 325.23288:4405 325.26129:52550 326.23126:2858 326.26202:2703 326.30481:3613 326.37692:14654 327.00705:9210 327.1402:7958 327.17697:6252 327.22858:2952 327.38:4670 329.00452:10369 329.15607:16226 329.2468:5182	
432	Unknown	1481	10.78627	10.94722	11.04956	337.1814	200112.578125	856506.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3987.734	337.12442:4044 337.16116:10375 337.18143:229097 337.23395:23102 337.25751:6808 337.27255:8375 338.16409:4363 338.18472:46275 338.23737:5973 339.13986:8020 339.17621:6213 339.18881:3016 339.21964:84512 339.24765:3437 339.37277:2535 340.17938:2842 340.22299:9910 341.15625:9448 341.26517:250864	
433	Unknown	1481	10.84478	10.94722	11.04956	345.2365	396976.21875	1404665.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	453.5064	345.14948:3894 345.18787:2427 345.23654:466384 345.24854:5678 346.23981:88604 346.3302:12284 347.12445:10036 347.24216:6601 347.25391:8575 348.23688:4177 348.28635:4409 348.98883:14838 349.16068:6003 349.1814:2760 349.19748:4316	
434	Unknown	1481	10.68388	10.94722	11.04224	355.1918	306786.625	1074602.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6135.732	355.07028:2713 355.17493:5926 355.1918:355768 355.24377:5764 355.26791:17720 355.28107:5272 355.31915:3555 356.19513:62627 356.27246:3185 357.14432:4469 357.19199:45304 357.20163:2571 357.26541:3100 358.19629:4652 359.06836:2570 359.16595:6383 359.18732:22640 359.21622:2583	
435	Unknown	1483	10.85209	10.9618	11.0715	341.265	272030.28125	1386681	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5366.753	341.15591:13144 341.19281:4242 341.26498:281304 342.26831:64908 342.29758:3468 342.81424:2398 343.17154:8221 343.22321:3924 343.27545:5314 343.2822:7211 345.1517:2499 345.23633:345329 346.16241:2736 346.22195:3832 346.23972:65136	
436	Unknown	1483	10.65467	10.9618	11.13732	419.2387	424260.09375	2141845	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	761.3161	418.74695:2779 419.1608:2821 419.23874:438775 419.31439:4925 419.754:3107 420.24213:112686 421.22:5237 421.24521:13444 422.27432:3440 423.23236:6998 424.20651:2867	
437	Unknown	1483	10.68388	10.9618	11.23239	420.2421	102454.7421875	495804.96875	null	[M+H]+	M + 1	isotope of 436	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2049.095	419.754:3107 420.24213:112686 421.22:5237 421.24521:13444 422.27432:3440 423.23236:6998 424.20651:2867 424.36166:111118 425.17648:2825 425.21307:12133	
438	Unknown	1485	10.83751	10.97643	11.07881	385.2913	207176.375	1243147.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4143.527	385.18265:6945 385.19339:3421 385.21869:4916 385.27249:8617 385.29129:231127 386.27914:2407 386.29477:54364 387.21848:11843 387.2962:6963 388.2225:4740 390.24673:2847	
439	Unknown	1486	10.84478	10.9838	11.00568	424.3619	148195.140625	490541.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	217.9014	424.36194:156971 425.21408:8194 425.36517:43627 426.35388:2987 426.36722:4301 427.23019:2623 427.23999:2679 428.26221:2814 428.37183:11445 428.44437:4644 429.29724:3597 429.31717:200184	
440	Unknown	1486	10.85209	10.9838	11.08612	429.3172	192791.328125	1180774.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3855.826	429.29724:3597 429.31717:200184 429.37759:3123 430.27908:4846 430.3205:47933 431.15164:2643 431.32449:5758 431.7536:2787 432.25314:9801 433.66052:2522 434.27313:3967	
441	Unknown	1486	10.93253	10.9838	11.0715	526.2914	242729.078125	774618	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	243.8819	526.29144:270701 527.29468:88725 528.29718:19733 528.41125:3871 530.34589:18617	
442	Unknown	1487	10.92522	10.99105	11.09348	468.3881	193390.390625	1205724.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3780.128	468.38806:183900 469.3916:57700 470.39444:5782 471.15839:7999 471.2175:3793 471.25534:3099 472.39816:4653 473.34326:98798	
443	Unknown	1488	10.94722	10.99837	11.13732	502.291	2012848.625	6554395.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1269.834	502.23288:2893 502.2475:3607 502.25784:9993 502.27084:23634 502.29105:2640012 502.31644:14733 502.33475:5704 502.3407:6284 503.29449:698992 504.2973:121797 505.30011:15276 505.3454:2905 506.3588:3415 506.84772:2557 507.26898:4225 507.29099:11442	
444	Unknown	1488	10.94722	10.99837	11.13732	503.2945	558158.8125	1805845.875	null	[M+H]+	M + 1	isotope of 443	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1019.3	503.29449:698992 504.2973:121797 505.30011:15276 505.3454:2905 506.3588:3415 506.84772:2557 507.26898:4225 507.29099:11442 507.36758:3186 507.52518:2613 508.28458:5820	
445	Unknown	1488	10.94722	10.99837	11.13006	524.273	494386.65625	1619395.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	540.7268	524.2514:4706 524.27301:624558 525.27655:170657 526.29144:215782 526.32104:2833 526.42969:6690 527.29492:61604 528.29395:7581 528.31238:5948 528.94244:2693 529.25055:18367	
446	Unknown	1488	10.94722	10.99837	11.14463	525.2766	134931.0625	425286.78125	null	[M+H]+	M + 1	isotope of 445	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2698.621	525.27655:170657 526.29144:215782 526.32104:2833 526.42969:6690 527.29492:61604 528.29395:7581 528.31238:5948 528.94244:2693 529.25055:18367 529.29877:2902 529.31378:2811 529.7522:7664 530.25189:4757	
447	Unknown	1490	10.95447	11.013	11.21776	478.2911	436305.15625	1441947.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	8726.104	478.29114:560036 478.32556:10269 479.29474:131315 479.32883:2841 480.29718:18717 480.38815:3425 481.22708:4987 481.29999:4295 482.23068:3426 482.32303:3074 482.40353:6653	
